id,referencia,marca,capacidad,ciudad,responsable
8458,ACH22,Haceb,1150,Envigado,Gandalf Toro
8696,ACH01,Haceb,1508,Envigado,Laura Toro
7194,ACH01,Sony,1846,Barbosa,Gandalf Toro
7824,ACH01,Kalley,1143,Envigado,Laura Toro
7077,ACH01,Sony,1524,Barbosa,Gandalf Toro
5563,ACH43,Sony,217,Itagui,Laura Toro
6959,ACH22,Kalley,1554,Medellín,Gandalf Toro
8810,ACH01,Sony,842,Medellín,Gandalf Toro
7101,ACH22,Kalley,1630,Itagui,Camila Builes
2833,ACH22,Haceb,142,Itagui,Laura Toro
6657,ACH01,Haceb,294,Medellín,Dante Builes
1671,ACH01,Kalley,997,Sabaneta,Dante Builes
5,ACH22,Sony,737,Envigado,Dante Builes
8335,ACH43,Haceb,1730,Barbosa,Gandalf Toro
1825,ACH01,Sony,1542,Sabaneta,Laura Toro
1221,ACH43,Sony,1003,Medellín,Gandalf Toro
3221,ACH01,Haceb,1557,Sabaneta,Yiyo Builes
6249,ACH43,Haceb,847,Medellín,Laura Toro
8249,ACH01,Kalley,862,Itagui,Camila Builes
8770,ACH01,Sony,1678,Medellín,Yiyo Builes
266,ACH43,Sony,1466,Envigado,Dante Builes
1833,ACH01,Kalley,930,Itagui,Laura Toro
2294,ACH01,Kalley,274,Medellín,Camila Builes
4636,ACH22,Haceb,1167,Sabaneta,Laura Toro
7742,ACH22,Haceb,1487,Sabaneta,Gandalf Toro
1613,ACH43,Kalley,1366,Itagui,Laura Toro
4459,ACH43,Kalley,198,Sabaneta,Camila Builes
6088,ACH22,Sony,436,Sabaneta,Dante Builes
8235,ACH22,Kalley,1677,Sabaneta,Camila Builes
3664,ACH43,Sony,1290,Barbosa,Camila Builes
2804,ACH22,Haceb,1785,Itagui,Yiyo Builes
9904,ACH01,Kalley,573,Barbosa,Dante Builes
8165,ACH43,Kalley,417,Envigado,Yiyo Builes
3489,ACH22,Haceb,155,Itagui,Dante Builes
5470,ACH01,Kalley,380,Barbosa,Laura Toro
4797,ACH43,Sony,1333,Medellín,Camila Builes
1748,ACH22,Haceb,835,Barbosa,Camila Builes
5347,ACH22,Sony,797,Sabaneta,Yiyo Builes
1582,ACH01,Sony,1996,Envigado,Yiyo Builes
3797,ACH01,Sony,471,Sabaneta,Yiyo Builes
7573,ACH22,Haceb,947,Barbosa,Gandalf Toro
4220,ACH22,Sony,1852,Barbosa,Laura Toro
153,ACH01,Haceb,1264,Itagui,Gandalf Toro
7898,ACH22,Sony,1142,Envigado,Dante Builes
8480,ACH01,Kalley,122,Medellín,Dante Builes
3074,ACH01,Kalley,509,Itagui,Dante Builes
6447,ACH43,Kalley,1345,Barbosa,Dante Builes
7472,ACH22,Kalley,269,Envigado,Camila Builes
6949,ACH43,Haceb,1739,Medellín,Laura Toro
7941,ACH22,Sony,1246,Itagui,Yiyo Builes
1608,ACH22,Sony,680,Medellín,Yiyo Builes
3084,ACH43,Kalley,1497,Sabaneta,Yiyo Builes
8788,ACH22,Haceb,1015,Sabaneta,Dante Builes
7320,ACH22,Haceb,1318,Envigado,Yiyo Builes
8521,ACH43,Sony,1915,Medellín,Dante Builes
6874,ACH22,Kalley,1377,Itagui,Yiyo Builes
9904,ACH01,Sony,1622,Sabaneta,Dante Builes
2437,ACH22,Kalley,1896,Sabaneta,Laura Toro
4140,ACH01,Haceb,1689,Envigado,Yiyo Builes
9410,ACH22,Sony,1051,Barbosa,Yiyo Builes
9327,ACH43,Haceb,1413,Sabaneta,Yiyo Builes
2728,ACH22,Haceb,1509,Itagui,Camila Builes
9124,ACH01,Haceb,1783,Envigado,Dante Builes
5419,ACH01,Sony,1596,Envigado,Camila Builes
3686,ACH22,Sony,347,Barbosa,Gandalf Toro
2424,ACH43,Kalley,1703,Medellín,Laura Toro
5956,ACH01,Sony,704,Medellín,Laura Toro
6444,ACH43,Haceb,382,Envigado,Gandalf Toro
4814,ACH43,Kalley,1700,Sabaneta,Yiyo Builes
3028,ACH01,Haceb,294,Sabaneta,Laura Toro
5839,ACH22,Kalley,875,Medellín,Laura Toro
2027,ACH43,Kalley,1189,Barbosa,Camila Builes
415,ACH43,Kalley,1342,Sabaneta,Dante Builes
7440,ACH01,Kalley,109,Barbosa,Yiyo Builes
8788,ACH01,Haceb,1070,Medellín,Yiyo Builes
7402,ACH22,Haceb,687,Envigado,Camila Builes
7160,ACH43,Sony,1016,Envigado,Dante Builes
8111,ACH01,Sony,261,Envigado,Gandalf Toro
4217,ACH43,Kalley,137,Sabaneta,Gandalf Toro
1517,ACH22,Sony,1716,Medellín,Gandalf Toro
3593,ACH01,Sony,1776,Sabaneta,Laura Toro
2928,ACH43,Kalley,1650,Medellín,Dante Builes
1489,ACH01,Kalley,1780,Itagui,Dante Builes
8228,ACH22,Sony,726,Barbosa,Gandalf Toro
1367,ACH01,Sony,990,Medellín,Yiyo Builes
9478,ACH22,Haceb,267,Itagui,Gandalf Toro
8602,ACH43,Kalley,885,Envigado,Yiyo Builes
8895,ACH22,Kalley,1211,Itagui,Gandalf Toro
1773,ACH01,Kalley,1492,Barbosa,Dante Builes
709,ACH22,Sony,363,Itagui,Yiyo Builes
2845,ACH22,Sony,1074,Itagui,Laura Toro
7420,ACH43,Haceb,1115,Barbosa,Camila Builes
327,ACH01,Sony,1977,Medellín,Gandalf Toro
8573,ACH01,Kalley,581,Sabaneta,Gandalf Toro
2623,ACH22,Haceb,976,Sabaneta,Laura Toro
4132,ACH22,Sony,1316,Medellín,Laura Toro
6749,ACH43,Haceb,1517,Itagui,Dante Builes
4330,ACH43,Kalley,261,Envigado,Camila Builes
9054,ACH22,Sony,1297,Sabaneta,Laura Toro
5770,ACH22,Haceb,959,Envigado,Dante Builes
5635,ACH01,Haceb,403,Sabaneta,Camila Builes
4219,ACH43,Kalley,105,Barbosa,Laura Toro
4972,ACH01,Sony,630,Envigado,Camila Builes
4725,ACH01,Kalley,258,Medellín,Dante Builes
7069,ACH43,Kalley,1738,Envigado,Gandalf Toro
6882,ACH43,Sony,1525,Itagui,Camila Builes
5151,ACH43,Kalley,1255,Medellín,Dante Builes
2194,ACH01,Sony,575,Sabaneta,Gandalf Toro
40,ACH01,Sony,991,Barbosa,Laura Toro
5337,ACH43,Kalley,190,Barbosa,Camila Builes
8709,ACH01,Sony,115,Envigado,Gandalf Toro
8410,ACH22,Sony,1979,Itagui,Dante Builes
4079,ACH43,Haceb,968,Itagui,Camila Builes
5561,ACH43,Sony,653,Envigado,Gandalf Toro
7076,ACH01,Sony,1853,Envigado,Yiyo Builes
1588,ACH43,Sony,574,Barbosa,Dante Builes
1024,ACH22,Kalley,602,Medellín,Camila Builes
653,ACH01,Haceb,608,Itagui,Gandalf Toro
5483,ACH22,Sony,819,Itagui,Dante Builes
4703,ACH22,Haceb,589,Medellín,Dante Builes
7636,ACH01,Haceb,1138,Envigado,Camila Builes
1488,ACH01,Kalley,1531,Barbosa,Yiyo Builes
6106,ACH01,Haceb,1313,Barbosa,Gandalf Toro
7306,ACH01,Kalley,1834,Barbosa,Laura Toro
9159,ACH43,Kalley,716,Medellín,Gandalf Toro
8919,ACH01,Haceb,1081,Barbosa,Yiyo Builes
8322,ACH01,Haceb,872,Sabaneta,Yiyo Builes
3980,ACH01,Haceb,1704,Sabaneta,Camila Builes
8139,ACH22,Kalley,1064,Sabaneta,Yiyo Builes
2298,ACH01,Sony,1260,Sabaneta,Gandalf Toro
5325,ACH01,Haceb,308,Envigado,Gandalf Toro
2824,ACH43,Sony,1826,Sabaneta,Dante Builes
7063,ACH43,Kalley,968,Medellín,Laura Toro
7364,ACH01,Sony,1863,Itagui,Dante Builes
1383,ACH01,Sony,1967,Itagui,Yiyo Builes
8184,ACH43,Kalley,720,Itagui,Camila Builes
6978,ACH01,Sony,1817,Barbosa,Gandalf Toro
5897,ACH22,Haceb,262,Sabaneta,Laura Toro
404,ACH43,Haceb,379,Envigado,Yiyo Builes
6771,ACH22,Kalley,178,Medellín,Gandalf Toro
4337,ACH22,Sony,104,Sabaneta,Yiyo Builes
3606,ACH22,Haceb,439,Medellín,Yiyo Builes
4600,ACH22,Haceb,1963,Itagui,Laura Toro
5075,ACH43,Haceb,1455,Itagui,Dante Builes
4145,ACH01,Haceb,1273,Itagui,Yiyo Builes
7931,ACH01,Kalley,640,Envigado,Laura Toro
3774,ACH43,Kalley,193,Medellín,Yiyo Builes
6293,ACH22,Haceb,1874,Envigado,Camila Builes
2833,ACH01,Kalley,311,Envigado,Laura Toro
4237,ACH22,Haceb,1557,Sabaneta,Dante Builes
7740,ACH01,Sony,1039,Barbosa,Laura Toro
4387,ACH43,Kalley,1024,Envigado,Yiyo Builes
471,ACH43,Sony,857,Sabaneta,Laura Toro
2621,ACH22,Haceb,239,Envigado,Camila Builes
9254,ACH22,Sony,151,Medellín,Gandalf Toro
3361,ACH43,Sony,469,Itagui,Gandalf Toro
10,ACH01,Kalley,1301,Barbosa,Yiyo Builes
8401,ACH43,Kalley,1085,Sabaneta,Camila Builes
5578,ACH01,Kalley,882,Barbosa,Dante Builes
8927,ACH22,Haceb,683,Envigado,Laura Toro
777,ACH43,Sony,861,Medellín,Laura Toro
3653,ACH01,Sony,1054,Envigado,Gandalf Toro
3923,ACH01,Kalley,350,Barbosa,Gandalf Toro
8527,ACH01,Sony,1227,Sabaneta,Gandalf Toro
8405,ACH01,Haceb,770,Sabaneta,Dante Builes
9757,ACH22,Kalley,1768,Envigado,Yiyo Builes
3630,ACH22,Kalley,461,Envigado,Laura Toro
6465,ACH43,Sony,784,Sabaneta,Camila Builes
9422,ACH01,Haceb,146,Barbosa,Gandalf Toro
449,ACH43,Sony,1990,Barbosa,Laura Toro
8768,ACH43,Kalley,605,Itagui,Gandalf Toro
5653,ACH43,Kalley,1327,Sabaneta,Dante Builes
6384,ACH22,Haceb,710,Itagui,Laura Toro
133,ACH22,Haceb,1109,Envigado,Gandalf Toro
3897,ACH01,Haceb,1683,Itagui,Gandalf Toro
377,ACH01,Haceb,1669,Itagui,Gandalf Toro
4963,ACH22,Sony,1001,Medellín,Yiyo Builes
5175,ACH43,Kalley,1273,Envigado,Camila Builes
948,ACH22,Kalley,1521,Medellín,Laura Toro
6907,ACH22,Kalley,786,Envigado,Camila Builes
9857,ACH22,Sony,1757,Itagui,Camila Builes
4195,ACH43,Sony,683,Medellín,Yiyo Builes
3670,ACH22,Kalley,986,Medellín,Yiyo Builes
7256,ACH22,Kalley,1376,Sabaneta,Yiyo Builes
8806,ACH22,Haceb,1820,Barbosa,Camila Builes
6102,ACH01,Kalley,1092,Envigado,Gandalf Toro
3589,ACH43,Sony,188,Itagui,Dante Builes
7505,ACH43,Haceb,1976,Sabaneta,Gandalf Toro
3496,ACH01,Sony,135,Barbosa,Laura Toro
5058,ACH01,Haceb,944,Medellín,Gandalf Toro
1183,ACH22,Haceb,495,Barbosa,Gandalf Toro
9818,ACH01,Kalley,911,Envigado,Yiyo Builes
5645,ACH43,Sony,228,Envigado,Yiyo Builes
3716,ACH43,Sony,705,Medellín,Camila Builes
4367,ACH22,Haceb,1241,Barbosa,Yiyo Builes
4863,ACH43,Haceb,290,Sabaneta,Laura Toro
9938,ACH43,Haceb,1456,Itagui,Gandalf Toro
1732,ACH22,Sony,1574,Itagui,Gandalf Toro
309,ACH43,Kalley,764,Barbosa,Gandalf Toro
8093,ACH43,Kalley,728,Itagui,Gandalf Toro
3355,ACH01,Haceb,1359,Itagui,Camila Builes
8793,ACH01,Haceb,1340,Itagui,Yiyo Builes
9815,ACH22,Kalley,803,Envigado,Dante Builes
1784,ACH01,Haceb,1380,Barbosa,Dante Builes
6096,ACH01,Sony,665,Medellín,Gandalf Toro
2691,ACH22,Kalley,480,Medellín,Gandalf Toro
3762,ACH43,Kalley,1692,Itagui,Dante Builes
8641,ACH22,Haceb,1791,Itagui,Laura Toro
6272,ACH43,Haceb,863,Itagui,Yiyo Builes
3033,ACH22,Kalley,594,Envigado,Gandalf Toro
1558,ACH01,Haceb,592,Barbosa,Laura Toro
9730,ACH01,Haceb,1968,Barbosa,Yiyo Builes
3039,ACH01,Haceb,642,Envigado,Gandalf Toro
5189,ACH01,Sony,824,Barbosa,Camila Builes
5153,ACH01,Sony,1576,Itagui,Camila Builes
6837,ACH01,Haceb,895,Envigado,Laura Toro
6071,ACH43,Haceb,1992,Itagui,Yiyo Builes
3883,ACH43,Sony,873,Barbosa,Laura Toro
1489,ACH43,Kalley,653,Envigado,Yiyo Builes
8348,ACH43,Haceb,1214,Barbosa,Gandalf Toro
9407,ACH22,Sony,1388,Medellín,Gandalf Toro
6263,ACH43,Haceb,1395,Itagui,Laura Toro
3709,ACH01,Kalley,551,Itagui,Gandalf Toro
6618,ACH01,Sony,1709,Sabaneta,Dante Builes
1279,ACH01,Kalley,960,Medellín,Yiyo Builes
3859,ACH22,Kalley,1566,Barbosa,Yiyo Builes
1607,ACH43,Sony,1642,Barbosa,Yiyo Builes
6807,ACH43,Haceb,1078,Envigado,Gandalf Toro
2088,ACH01,Sony,466,Envigado,Camila Builes
7682,ACH22,Sony,1423,Medellín,Laura Toro
3390,ACH43,Sony,437,Sabaneta,Laura Toro
5032,ACH01,Kalley,1788,Envigado,Camila Builes
8767,ACH22,Haceb,695,Itagui,Camila Builes
8923,ACH22,Sony,1159,Envigado,Yiyo Builes
3790,ACH43,Haceb,1125,Itagui,Camila Builes
1440,ACH01,Haceb,1891,Sabaneta,Camila Builes
8967,ACH22,Kalley,1429,Itagui,Dante Builes
7740,ACH22,Sony,1151,Medellín,Gandalf Toro
481,ACH22,Sony,323,Envigado,Yiyo Builes
9591,ACH22,Kalley,1026,Barbosa,Laura Toro
1509,ACH01,Kalley,1435,Envigado,Camila Builes
9886,ACH22,Kalley,1136,Barbosa,Dante Builes
7731,ACH43,Haceb,1381,Itagui,Gandalf Toro
2995,ACH22,Haceb,332,Barbosa,Laura Toro
9754,ACH01,Sony,1572,Itagui,Yiyo Builes
490,ACH43,Sony,1572,Medellín,Camila Builes
5639,ACH43,Kalley,914,Barbosa,Dante Builes
2899,ACH01,Sony,594,Medellín,Camila Builes
9714,ACH01,Haceb,143,Itagui,Yiyo Builes
8112,ACH43,Haceb,1952,Envigado,Camila Builes
2212,ACH01,Sony,546,Itagui,Dante Builes
110,ACH43,Kalley,1945,Envigado,Camila Builes
3903,ACH43,Haceb,994,Medellín,Gandalf Toro
3369,ACH43,Haceb,1450,Sabaneta,Laura Toro
4170,ACH43,Haceb,283,Barbosa,Yiyo Builes
5937,ACH01,Kalley,394,Itagui,Laura Toro
7525,ACH43,Sony,577,Barbosa,Gandalf Toro
7380,ACH43,Sony,1101,Envigado,Gandalf Toro
1903,ACH22,Kalley,819,Sabaneta,Camila Builes
9976,ACH43,Haceb,1393,Barbosa,Laura Toro
7827,ACH01,Kalley,1640,Medellín,Laura Toro
2570,ACH01,Sony,1619,Sabaneta,Camila Builes
2448,ACH43,Haceb,1025,Itagui,Gandalf Toro
1795,ACH43,Kalley,1607,Barbosa,Gandalf Toro
712,ACH01,Sony,930,Sabaneta,Dante Builes
5666,ACH43,Kalley,567,Envigado,Gandalf Toro
6891,ACH43,Sony,1424,Sabaneta,Gandalf Toro
9340,ACH43,Haceb,1439,Envigado,Gandalf Toro
9607,ACH43,Sony,1899,Sabaneta,Gandalf Toro
1560,ACH01,Kalley,1417,Barbosa,Yiyo Builes
1315,ACH22,Sony,1000,Medellín,Camila Builes
5063,ACH01,Kalley,1884,Envigado,Laura Toro
8002,ACH22,Kalley,1724,Sabaneta,Laura Toro
8793,ACH43,Sony,1380,Envigado,Yiyo Builes
8891,ACH22,Sony,988,Medellín,Dante Builes
8437,ACH22,Haceb,1412,Sabaneta,Dante Builes
5715,ACH01,Kalley,1277,Medellín,Yiyo Builes
7789,ACH22,Haceb,1565,Itagui,Gandalf Toro
6536,ACH43,Haceb,1638,Barbosa,Yiyo Builes
9934,ACH01,Sony,202,Sabaneta,Laura Toro
82,ACH01,Sony,1310,Itagui,Dante Builes
5240,ACH01,Kalley,503,Envigado,Gandalf Toro
4949,ACH01,Haceb,1099,Medellín,Camila Builes
6723,ACH22,Haceb,987,Sabaneta,Gandalf Toro
7631,ACH22,Kalley,1786,Medellín,Camila Builes
7024,ACH22,Sony,605,Medellín,Yiyo Builes
8673,ACH01,Sony,1963,Sabaneta,Laura Toro
8056,ACH43,Sony,1705,Sabaneta,Camila Builes
7142,ACH01,Sony,1906,Sabaneta,Gandalf Toro
4240,ACH01,Sony,1388,Medellín,Laura Toro
7509,ACH22,Sony,943,Barbosa,Camila Builes
1537,ACH22,Kalley,1839,Itagui,Yiyo Builes
4523,ACH22,Sony,1763,Envigado,Dante Builes
7058,ACH01,Sony,1465,Barbosa,Laura Toro
368,ACH01,Kalley,1197,Barbosa,Yiyo Builes
4885,ACH43,Haceb,318,Medellín,Yiyo Builes
4229,ACH22,Kalley,1412,Sabaneta,Camila Builes
3541,ACH43,Sony,1026,Barbosa,Laura Toro
3603,ACH01,Sony,440,Barbosa,Dante Builes
4460,ACH43,Sony,742,Medellín,Dante Builes
675,ACH22,Sony,1585,Itagui,Gandalf Toro
620,ACH22,Haceb,410,Envigado,Yiyo Builes
3445,ACH43,Sony,1884,Barbosa,Laura Toro
4196,ACH22,Sony,1424,Envigado,Dante Builes
3627,ACH01,Haceb,895,Itagui,Gandalf Toro
6031,ACH43,Kalley,1644,Sabaneta,Camila Builes
269,ACH43,Sony,297,Itagui,Gandalf Toro
1464,ACH01,Haceb,601,Sabaneta,Dante Builes
6498,ACH43,Sony,1529,Medellín,Yiyo Builes
3726,ACH22,Kalley,1483,Barbosa,Gandalf Toro
8573,ACH01,Sony,422,Itagui,Dante Builes
7595,ACH22,Sony,670,Barbosa,Dante Builes
9977,ACH01,Haceb,285,Sabaneta,Gandalf Toro
1999,ACH01,Haceb,1244,Sabaneta,Laura Toro
8548,ACH01,Sony,206,Envigado,Laura Toro
7205,ACH22,Kalley,716,Barbosa,Gandalf Toro
9294,ACH43,Sony,1703,Itagui,Yiyo Builes
321,ACH43,Kalley,1697,Envigado,Laura Toro
7072,ACH01,Sony,337,Barbosa,Camila Builes
9550,ACH01,Kalley,1885,Sabaneta,Laura Toro
9615,ACH43,Sony,969,Barbosa,Laura Toro
2110,ACH01,Sony,718,Barbosa,Gandalf Toro
1797,ACH43,Kalley,400,Envigado,Laura Toro
2406,ACH22,Sony,1083,Sabaneta,Camila Builes
3462,ACH43,Haceb,262,Sabaneta,Dante Builes
9541,ACH22,Kalley,1844,Itagui,Dante Builes
7836,ACH22,Haceb,1007,Medellín,Laura Toro
2930,ACH43,Kalley,1190,Envigado,Camila Builes
761,ACH22,Kalley,682,Barbosa,Laura Toro
5597,ACH22,Kalley,1092,Barbosa,Camila Builes
6555,ACH43,Haceb,1579,Envigado,Camila Builes
2811,ACH22,Kalley,1415,Itagui,Laura Toro
2235,ACH01,Sony,830,Itagui,Dante Builes
9444,ACH22,Kalley,1297,Barbosa,Dante Builes
9199,ACH43,Haceb,1105,Sabaneta,Laura Toro
7677,ACH01,Sony,1524,Sabaneta,Dante Builes
7731,ACH43,Sony,1272,Itagui,Gandalf Toro
8206,ACH43,Haceb,1352,Medellín,Yiyo Builes
6063,ACH01,Sony,318,Sabaneta,Laura Toro
2694,ACH22,Sony,829,Barbosa,Dante Builes
3810,ACH22,Sony,900,Itagui,Yiyo Builes
7138,ACH01,Sony,1647,Sabaneta,Camila Builes
2955,ACH22,Kalley,1122,Envigado,Yiyo Builes
5604,ACH01,Sony,893,Itagui,Yiyo Builes
7784,ACH01,Kalley,1562,Barbosa,Yiyo Builes
9333,ACH01,Sony,1805,Medellín,Camila Builes
3368,ACH43,Kalley,919,Medellín,Laura Toro
6252,ACH43,Haceb,1326,Envigado,Laura Toro
8704,ACH01,Sony,1271,Itagui,Gandalf Toro
7776,ACH43,Sony,1469,Itagui,Camila Builes
3595,ACH43,Kalley,688,Medellín,Camila Builes
5879,ACH43,Kalley,1229,Envigado,Laura Toro
4051,ACH43,Sony,1643,Itagui,Dante Builes
6791,ACH22,Haceb,1043,Envigado,Yiyo Builes
7521,ACH43,Sony,363,Medellín,Dante Builes
9564,ACH01,Sony,1431,Sabaneta,Gandalf Toro
3529,ACH01,Haceb,987,Itagui,Laura Toro
3710,ACH01,Sony,1968,Barbosa,Laura Toro
7301,ACH01,Kalley,656,Barbosa,Yiyo Builes
9241,ACH01,Sony,1348,Barbosa,Yiyo Builes
8103,ACH43,Haceb,1418,Envigado,Camila Builes
2719,ACH22,Sony,1999,Medellín,Gandalf Toro
8355,ACH43,Sony,875,Barbosa,Dante Builes
3712,ACH01,Kalley,1990,Sabaneta,Laura Toro
659,ACH22,Sony,1555,Itagui,Camila Builes
413,ACH01,Sony,1099,Barbosa,Gandalf Toro
1354,ACH01,Kalley,544,Itagui,Camila Builes
8579,ACH43,Haceb,113,Sabaneta,Yiyo Builes
8341,ACH43,Haceb,1429,Medellín,Yiyo Builes
6597,ACH22,Haceb,957,Itagui,Laura Toro
2940,ACH22,Kalley,713,Envigado,Camila Builes
8991,ACH43,Sony,1134,Itagui,Dante Builes
9992,ACH43,Haceb,1887,Medellín,Camila Builes
8726,ACH43,Sony,1144,Itagui,Yiyo Builes
8935,ACH43,Sony,1970,Sabaneta,Yiyo Builes
5319,ACH43,Haceb,1185,Envigado,Dante Builes
2942,ACH43,Sony,589,Itagui,Camila Builes
7728,ACH22,Kalley,157,Sabaneta,Dante Builes
7908,ACH22,Sony,1121,Medellín,Dante Builes
4842,ACH22,Haceb,1257,Sabaneta,Gandalf Toro
5310,ACH43,Kalley,1127,Medellín,Gandalf Toro
57,ACH43,Sony,239,Envigado,Gandalf Toro
3139,ACH43,Haceb,426,Envigado,Gandalf Toro
9728,ACH43,Haceb,153,Sabaneta,Laura Toro
9601,ACH01,Haceb,283,Itagui,Camila Builes
5324,ACH01,Haceb,836,Envigado,Yiyo Builes
8923,ACH22,Kalley,489,Barbosa,Gandalf Toro
8319,ACH43,Sony,1808,Itagui,Dante Builes
417,ACH01,Haceb,682,Sabaneta,Yiyo Builes
7814,ACH01,Haceb,1268,Sabaneta,Yiyo Builes
6213,ACH01,Haceb,503,Itagui,Camila Builes
8743,ACH22,Kalley,314,Envigado,Gandalf Toro
2282,ACH22,Sony,1417,Itagui,Camila Builes
5601,ACH22,Kalley,1568,Barbosa,Laura Toro
1158,ACH22,Haceb,171,Itagui,Camila Builes
5840,ACH01,Sony,949,Barbosa,Gandalf Toro
8955,ACH43,Haceb,883,Medellín,Dante Builes
6632,ACH01,Kalley,1754,Itagui,Laura Toro
1634,ACH01,Kalley,1398,Sabaneta,Yiyo Builes
2382,ACH43,Haceb,1197,Sabaneta,Dante Builes
6628,ACH43,Kalley,1838,Barbosa,Yiyo Builes
598,ACH43,Sony,103,Itagui,Yiyo Builes
118,ACH43,Kalley,1211,Medellín,Camila Builes
7792,ACH43,Sony,773,Sabaneta,Dante Builes
2,ACH01,Sony,1202,Medellín,Camila Builes
3916,ACH01,Haceb,903,Itagui,Laura Toro
8810,ACH22,Haceb,757,Barbosa,Camila Builes
8619,ACH43,Kalley,140,Envigado,Yiyo Builes
5341,ACH01,Sony,1531,Sabaneta,Camila Builes
8745,ACH22,Haceb,674,Sabaneta,Dante Builes
2002,ACH22,Haceb,1472,Envigado,Camila Builes
7929,ACH43,Sony,1035,Sabaneta,Camila Builes
8173,ACH22,Sony,1651,Envigado,Camila Builes
1578,ACH01,Haceb,1899,Envigado,Laura Toro
2891,ACH43,Kalley,254,Sabaneta,Yiyo Builes
7382,ACH01,Haceb,112,Sabaneta,Gandalf Toro
4223,ACH22,Haceb,560,Envigado,Yiyo Builes
5995,ACH43,Kalley,1502,Itagui,Camila Builes
68,ACH22,Sony,1729,Envigado,Laura Toro
3961,ACH01,Kalley,693,Barbosa,Gandalf Toro
4103,ACH01,Haceb,1786,Medellín,Camila Builes
9876,ACH01,Haceb,1884,Medellín,Laura Toro
4636,ACH01,Sony,527,Medellín,Dante Builes
5411,ACH01,Sony,1949,Envigado,Camila Builes
9736,ACH01,Sony,1830,Barbosa,Dante Builes
2176,ACH22,Haceb,1969,Sabaneta,Dante Builes
9103,ACH01,Haceb,251,Medellín,Gandalf Toro
6815,ACH22,Sony,521,Barbosa,Yiyo Builes
6296,ACH01,Sony,672,Medellín,Yiyo Builes
157,ACH01,Kalley,1397,Medellín,Laura Toro
5869,ACH43,Haceb,1955,Medellín,Yiyo Builes
7301,ACH43,Sony,1097,Envigado,Dante Builes
1883,ACH43,Kalley,129,Medellín,Gandalf Toro
6256,ACH43,Sony,486,Envigado,Camila Builes
5580,ACH43,Kalley,931,Envigado,Yiyo Builes
1741,ACH43,Sony,1203,Medellín,Yiyo Builes
7551,ACH22,Sony,1616,Sabaneta,Gandalf Toro
6827,ACH22,Haceb,246,Envigado,Yiyo Builes
6212,ACH22,Sony,1807,Barbosa,Yiyo Builes
1757,ACH01,Kalley,1931,Medellín,Laura Toro
5306,ACH43,Sony,572,Itagui,Yiyo Builes
2583,ACH43,Kalley,1918,Medellín,Dante Builes
1258,ACH43,Sony,1488,Itagui,Gandalf Toro
6290,ACH43,Haceb,103,Envigado,Gandalf Toro
3026,ACH01,Sony,202,Medellín,Dante Builes
8241,ACH43,Sony,863,Itagui,Camila Builes
3252,ACH22,Haceb,791,Envigado,Yiyo Builes
4211,ACH01,Haceb,641,Medellín,Camila Builes
4342,ACH22,Haceb,750,Itagui,Camila Builes
5970,ACH43,Haceb,1218,Itagui,Dante Builes
7117,ACH43,Haceb,1352,Sabaneta,Yiyo Builes
2213,ACH43,Kalley,1505,Itagui,Dante Builes
4092,ACH43,Haceb,1765,Medellín,Laura Toro
3680,ACH22,Haceb,259,Medellín,Yiyo Builes
7511,ACH01,Haceb,993,Envigado,Laura Toro
9424,ACH01,Kalley,1582,Barbosa,Dante Builes
9237,ACH22,Haceb,230,Sabaneta,Camila Builes
4585,ACH01,Haceb,1403,Medellín,Gandalf Toro
1703,ACH01,Sony,1153,Medellín,Gandalf Toro
3657,ACH43,Sony,1976,Envigado,Yiyo Builes
6072,ACH43,Kalley,1003,Barbosa,Yiyo Builes
212,ACH22,Kalley,1086,Envigado,Dante Builes
1289,ACH43,Haceb,912,Sabaneta,Yiyo Builes
7619,ACH22,Kalley,631,Sabaneta,Gandalf Toro
4784,ACH43,Haceb,168,Sabaneta,Yiyo Builes
5439,ACH01,Kalley,187,Itagui,Camila Builes
6873,ACH22,Sony,1672,Sabaneta,Dante Builes
4317,ACH43,Haceb,524,Envigado,Yiyo Builes
4513,ACH43,Sony,1451,Sabaneta,Camila Builes
887,ACH01,Kalley,753,Sabaneta,Gandalf Toro
4831,ACH01,Sony,573,Envigado,Yiyo Builes
9488,ACH22,Kalley,664,Medellín,Yiyo Builes
8105,ACH01,Sony,601,Itagui,Dante Builes
2314,ACH01,Haceb,552,Envigado,Yiyo Builes
4681,ACH22,Sony,405,Itagui,Gandalf Toro
8106,ACH43,Haceb,208,Envigado,Yiyo Builes
8462,ACH22,Sony,543,Sabaneta,Camila Builes
4874,ACH22,Sony,1068,Sabaneta,Laura Toro
1834,ACH01,Haceb,880,Itagui,Laura Toro
2332,ACH22,Kalley,519,Itagui,Camila Builes
351,ACH43,Sony,596,Sabaneta,Camila Builes
5862,ACH43,Kalley,672,Medellín,Dante Builes
750,ACH22,Haceb,1560,Barbosa,Camila Builes
4389,ACH22,Sony,361,Barbosa,Laura Toro
4444,ACH43,Sony,520,Itagui,Gandalf Toro
4104,ACH43,Sony,200,Barbosa,Yiyo Builes
1399,ACH01,Kalley,722,Barbosa,Laura Toro
1950,ACH22,Sony,1824,Itagui,Camila Builes
5906,ACH01,Haceb,1385,Barbosa,Yiyo Builes
